No,VF,LCD,PLD,ASA,Density,Henry_0.1,Henry_30,Henry_100,Min(Ef)_0.1,Min(Ef)_30,Min(Ef)_100,Henry_ave,Min(Ef)_ave,Fe,Voro_H,V<12,"V=[12,16]",V>16,Adsorption_0.1bar,Adsorption_30bar,Adsorption_100bar,Work_12,Work_23,Enthalpy_0.1bar,Enthalpy_30bar,Enthalpy_100bar,Adsorption_0.1bar(g/L),Adsorption_30bar(g/L),Adsorption_100bar(g/L)
325,0.660785623,0.139146782,0.141117891,0.178057803,0.165691272,2.11E-06,2.12E-06,2.12E-06,-2.314393333,-2.311806667,-2.31525,-13.06409447,0.817366779,0.1525545,0.376617101,0.105054385,0.900878955,0,0.021009601,6.936165023,22.25830232,6.915155423,15.3221373,-9.95922,-11.09691,-13.3214,0.029032868,9.584987536,30.75843057
326,0.691569978,0.167451384,0.169670115,0.204349819,0.138709377,2.60E-06,2.59E-06,2.59E-06,-2.452703333,-2.422476667,-2.40718,-12.86385268,0.801889264,0.137194788,0.332481687,0.207921697,0.79732965,0,0.025947266,8.399081024,26.26846324,8.373133758,17.86938221,-10.23611,-11.23174,-12.29991,0.030396397,9.839256208,30.77266897
327,0.77256979,0.23626385,0.238769974,0.226159329,0.105921644,2.83E-06,2.82E-06,2.84E-06,-2.402906667,-2.34679,-2.387916667,-12.77523385,0.808460848,0.136202943,0.379279479,0.16453621,0.819756391,0,0.028739007,8.907275722,29.35877054,8.878536715,20.45149482,-9.7466,-10.49431,-10.73846,0.026318434,8.157051218,26.88599775
328,0.707858465,0.107854617,0.110459918,0.218797128,0.172988636,7.26E-06,7.27E-06,7.26E-06,-4.362073333,-4.412883333,-4.405506667,-11.83313073,0.534111899,0.132772703,0.148683495,0.271337699,0.618337279,0.407995566,0.073048885,12.7271242,26.80184791,12.65407532,14.07472371,-16.5083,-14.30082,-14.12714,0.1051023,18.31171035,38.56233883
329,0.801672181,0.301731987,0.304393334,0.249059847,0.091559563,2.73E-06,2.72E-06,2.72E-06,-2.012466667,-1.986596667,-1.962543333,-12.81487868,0.861852243,0.139042074,0.452081393,0.121392135,0.81910546,0,0.027420629,8.963305654,32.25044112,8.935885026,23.28713547,-8.56472,-9.46521,-10.1479,0.022039925,7.204451187,25.92199103
330,0.797566863,0.310527502,0.313261925,0.250063931,0.088573925,2.84E-06,2.82E-06,2.82E-06,-2.125993333,-2.090286667,-2.13228,-12.77523385,0.844284334,0.13916832,0.407972445,0.107340326,0.836879732,0,0.027614978,9.205201481,33.07052148,9.177586504,23.86532,-8.84668,-9.67562,-10.1362,0.021553166,7.184551683,25.81115375
331,0.513691292,0.045998381,0.046094571,0.119598116,0.254774436,4.14E-06,4.14E-06,4.18E-06,-3.59709,-3.66922,-3.63817,-12.39240222,0.637442883,0.264351282,0.231185949,0.082194983,0.923889912,0,0.040948521,7.968943479,13.19451205,7.927994958,5.225568575,-14.76605,-15.66301,-17.97142,0.085033629,16.54829453,27.39970137
332,0.656436863,0.16287911,0.160739253,0.188896265,0.166249625,2.28E-06,2.28E-06,2.28E-06,-2.581816667,-2.513513333,-2.487203333,-12.99133511,0.788261218,0.135960481,0.188380545,0.095662861,0.849055149,0.293730986,0.02355859,6.153736729,18.31470369,6.130178139,12.16096696,-11.65698,-11.59625,-11.63136,0.032657861,8.530556254,25.38857559
333,0.754521881,0.213251998,0.215817265,0.204358508,0.130714072,1.98E-06,1.98E-06,1.98E-06,-2.056203333,-2.051053333,-1.984113333,-13.13241371,0.855960911,0.140495742,0.313232283,0.160184835,0.845383,0,0.019423243,6.212270981,22.05889312,6.192847738,15.84662214,-8.78932,-9.39651,-10.13466,0.021542649,6.89013546,24.46589374
334,0.754787454,0.212231455,0.214837745,0.200575811,0.130714072,1.85E-06,1.84E-06,1.84E-06,-1.96805,-1.97383,-1.940496667,-13.20574499,0.865449332,0.141365159,0.249438524,0.1600937,0.845474739,0,0.017726311,5.936119022,22.35622834,5.91839271,16.42010932,-8.6922,-9.36104,-10.38667,0.019660553,6.583850623,24.79567329
335,0.746244851,0.100382625,0.103319661,0.262294426,0.139539152,4.36E-06,4.35E-06,4.37E-06,-3.447213333,-3.436933333,-3.46319,-12.3430385,0.662737518,0.137496004,0.11843941,0.418064921,0.523959484,0.171598136,0.043327876,11.2666421,30.53165978,11.22331423,19.26501768,-13.28949,-12.71966,-13.28553,0.051037602,13.27141894,35.96443769
336,0.832965551,0.165896143,0.159654239,0.474251889,0.079043148,1.92E-05,1.93E-05,1.92E-05,-4.634863333,-4.647316667,-4.58471,-10.86060028,0.502947724,0.132913378,0.075795754,0.191556443,0.790740148,0.108296341,0.193267056,22.40659878,53.60408386,22.21333172,31.19748508,-16.77355,-12.04271,-11.2917,0.136477998,15.82270573,37.85320802
337,0.835344644,0.165868467,0.159558326,0.470960357,0.075995471,1.66E-05,1.67E-05,1.66E-05,-4.400786667,-4.43364,-4.394576667,-11.00610786,0.531908154,0.134961906,0.094291547,0.275620697,0.711658088,0.037332928,0.163320483,22.69453236,55.69058907,22.53121187,32.99605671,-15.9986,-11.80149,-11.35187,0.111449169,15.48664764,38.00300953
338,0.693251941,0.164863723,0.16685543,0.18322927,0.153588452,3.13E-06,3.13E-06,3.13E-06,-2.639573333,-2.634566667,-2.592023333,-12.67447755,0.775384249,0.126862978,0.231412164,0.163154989,0.83695836,0.026051406,0.031059995,9.244394312,26.08895953,9.213334317,16.84456522,-11.16702,-11.7317,-12.92426,0.039989813,11.90217837,33.58959379
339,0.638743051,0.074478899,0.076149771,0.207056723,0.166479687,3.64E-06,3.66E-06,3.66E-06,-3.026723333,-2.982046667,-3.006723333,-12.52078339,0.72320399,0.135677319,0.218052333,0.164215278,0.795980073,0.217362565,0.036209046,10.65312456,23.49795619,10.61691552,12.84483163,-12.0617,-13.16589,-16.31666,0.050259393,14.78690095,32.61596621
340,0.588627184,0.05857275,0.061213684,0.184932076,0.187647989,3.90E-06,3.88E-06,3.88E-06,-3.295906667,-3.287396667,-3.40244,-12.4571014,0.679154068,0.147987514,0.19308292,0.104333513,0.85447182,0.225928577,0.03873509,11.0861366,20.79222737,11.04740151,9.706090774,-12.79434,-14.60494,-17.79733,0.060160033,17.21804047,32.29271163
341,0.621137764,0.068588144,0.069296142,0.193555915,0.171119705,3.26E-06,3.24E-06,3.24E-06,-3.03912,-3.062273333,-3.016406667,-12.63685556,0.718559207,0.134817154,0.317274026,0.116258611,0.84764831,0.201095402,0.031816167,9.747822057,21.37980633,9.716005891,11.63198427,-11.99996,-13.29542,-16.76439,0.045313197,13.88303553,30.4495311
342,0.863229825,0.418848243,0.42229573,0.328257547,0.061819507,2.91E-06,2.92E-06,2.91E-06,-1.752163333,-1.830043333,-1.813873333,-12.74735748,0.887527487,0.140093193,0.240709715,0.229486387,0.69220604,0,0.028700618,9.52414064,35.63238378,9.495440023,26.10824314,-7.58199,-8.29839,-8.47848,0.016412296,5.446329153,20.37618909
343,0.622941448,0.09565718,0.096505912,0.191832441,0.169005201,2.89E-06,2.90E-06,2.89E-06,-2.831846667,-2.800893333,-2.80735,-12.75425406,0.74932764,0.166192421,0.370690352,0.165488932,0.840043738,0,0.028520297,9.274961692,22.77035949,9.246441395,13.4953978,-11.44759,-12.84699,-15.69391,0.040148858,13.05663553,32.05450272
344,0.907348166,0.282626838,0.281639582,0.547035017,0.04949438,7.24E-06,7.25E-06,7.22E-06,-2.70555,-2.68314,-2.653853333,-11.83727152,0.767376493,0.135496589,0.119966107,0.437543919,0.530917651,0.114224699,0.074122733,22.47260987,78.81867601,22.39848714,56.34606614,-9.63575,-9.77471,-10.23879,0.035262224,10.69083899,37.49621336
345,0.904935876,0.118844949,0.110051534,0.809625943,0.04949438,7.51E-06,7.51E-06,7.46E-06,-3.310956667,-3.31092,-3.447753333,-11.80194176,0.675345564,0.131625105,0.128757857,0.696565163,0.282470491,0.1101346,0.074441324,20.33748839,82.99399219,20.26304706,62.6565038,-10.72746,-9.04081,-11.18809,0.035413787,9.675102939,39.48252618
346,0.923636653,0.343951513,0.341717344,0.849570943,0.032200945,7.59E-06,7.57E-06,7.59E-06,-2.589276667,-2.6792,-2.638263333,-11.78999736,0.773542044,0.138103872,0.084257322,0.340079658,0.566770473,0.133052342,0.075071184,23.37304492,81.04967501,23.29797374,57.67663009,-9.06672,-9.17431,-9.08256,0.02558915,7.967056444,27.62700956
347,0.626836521,0.146799061,0.149188652,0.147318034,0.192768811,2.22E-06,2.23E-06,2.23E-06,-2.830913333,-2.829843333,-2.818086667,-13.01350897,0.747568216,0.335803888,0.285616721,0.132202074,0.873551281,0,0.022088284,7.420968688,21.21832152,7.398880404,13.79735283,-10.74203,-12.30051,-14.08674,0.035187722,11.82196801,33.80182949
348,0.669549537,0.112109792,0.1143321,0.199592368,0.151473949,3.17E-06,3.16E-06,3.17E-06,-2.71932,-2.664396667,-2.696473333,-12.66493853,0.765667312,0.135519431,0.407608856,0.127963356,0.837719162,0.192212196,0.031889687,9.548751295,25.79804686,9.516861607,16.24929557,-11.18554,-12.14575,-14.91412,0.040532186,12.13658073,32.78963591
349,0.751633773,0.199021431,0.203124281,0.243888367,0.112004074,3.33E-06,3.33E-06,3.33E-06,-2.320506667,-2.34308,-2.415993333,-12.61253825,0.811095595,0.126221462,0.263907152,0.188646789,0.786329013,0.145736821,0.033630768,10.48119692,32.35654934,10.44756615,21.87535242,-10.09319,-10.89308,-11.54061,0.032393412,10.09556877,31.16607497
350,0.789666062,0.270013811,0.273449737,0.253050102,0.092438452,3.52E-06,3.50E-06,3.50E-06,-2.37064,-2.371873333,-2.36415,-12.55989452,0.809865996,0.132586926,0.139585065,0.112415533,0.791974061,0.238559336,0.034935712,10.73762164,34.5697997,10.70268593,23.83217806,-9.88033,-10.10878,-10.3794,0.028319785,8.704191689,28.02316689
351,0.720163354,0.158493733,0.159851413,0.207150174,0.139696835,3.16E-06,3.14E-06,3.14E-06,-2.84306,-2.872223333,-2.82468,-12.66810811,0.744793332,0.13017202,0.185683488,0.152136579,0.82425569,0.14010734,0.031727914,8.730253074,25.57950451,8.69852516,16.84925143,-11.21082,-11.15507,-11.63511,0.037412568,10.29444245,30.16255485
352,0.737093643,0.244626183,0.245412171,0.215998936,0.12194069,2.80E-06,2.78E-06,2.78E-06,-2.857766667,-2.873093333,-2.815256667,-12.78946896,0.744513967,0.14093951,0.252896836,0.11419215,0.809966702,0.388007779,0.027977842,7.277556448,22.31814472,7.249578606,15.04058827,-11.08603,-10.15578,-9.97296,0.029116486,7.573738804,23.22644969
353,0.865088838,0.224003777,0.199318269,0.570253922,0.068615388,1.09E-05,1.09E-05,1.10E-05,-3.899263333,-3.88289,-3.867056667,-11.42674777,0.603631702,0.135413957,0.314713133,0.407713407,0.59224917,0.007600843,0.107391592,20.0017991,61.05141902,19.8944075,41.04961992,-13.71831,-10.33201,-11.06951,0.067102795,12.49796745,38.14750082
354,0.709562559,0.207961825,0.210655877,0.180950523,0.148043696,3.27E-06,3.26E-06,3.26E-06,-2.857926667,-2.82083,-2.81715,-12.63378336,0.74679353,0.138311844,0.582479426,0.090797337,0.915230525,0,0.031988556,8.794990499,26.16854115,8.763001944,17.37355065,-11.28035,-11.28744,-11.36557,0.039802132,10.94326906,32.56051121
355,0.748269846,0.220385937,0.223041849,0.234782053,0.114219391,3.28E-06,3.28E-06,3.29E-06,-2.56067,-2.5418,-2.62035,-12.62766714,0.78189212,0.137161463,0.460195419,0.173211868,0.8322696,0,0.032448707,9.965622255,31.12706456,9.933173548,21.1614423,-10.58115,-10.96664,-11.34107,0.031815429,9.771130325,30.51957988
356,0.607670992,0.083470164,0.08433516,0.175623656,0.187293849,3.42E-06,3.43E-06,3.42E-06,-2.962973333,-2.97505,-3.00271,-12.58587001,0.726598138,0.161911981,0.22253444,0.156819872,0.848770272,0,0.033901644,10.45544934,22.31663279,10.4215477,11.86118345,-12.10194,-13.71506,-17.03773,0.05255951,16.20963549,34.59865484
357,0.786280004,0.200986323,0.198810407,0.284466853,0.107397661,1.30E-05,1.31E-05,1.33E-05,-6.003833333,-5.887993333,-5.980663333,-11.23529373,0.321091125,0.139388327,0.140503792,0.221973507,0.734049519,0.235526851,0.115974823,12.94986844,37.28902675,12.83389361,24.33915831,-19.9562,-11.7991,-11.89478,0.107541672,12.00821411,34.57754179
358,0.698762584,0.156283005,0.159056814,0.153336022,0.153464374,1.36E-05,1.36E-05,1.36E-05,-4.72518,-4.697193333,-4.669993333,-11.20544077,0.492710951,0.128677522,0.035092762,0.201594004,0.799203075,0.021552398,0.134326445,16.80108515,29.74627107,16.6667587,12.94518592,-17.50249,-15.25352,-12.64175,0.172815621,21.61517763,38.26960743
359,0.758937035,0.175698755,0.176098094,0.315836911,0.127208855,1.04E-05,1.05E-05,1.04E-05,-4.175303333,-4.10749,-4.32863,-11.47370475,0.55994665,0.127662899,0.095992329,0.182290772,0.76487051,0.279266278,0.102415762,13.96726389,30.26053989,13.86484813,16.293276,-15.65665,-12.70761,-11.19612,0.110791496,15.10953026,32.73529781
360,0.735422745,0.19178463,0.19470117,0.223379614,0.131419768,1.27E-05,1.27E-05,1.28E-05,-4.3423,-4.31203,-4.393336667,-11.27390856,0.540140946,0.128828227,0.061916216,0.186064305,0.815946984,0.01622568,0.127996388,18.60491089,33.91764382,18.47691451,15.31273293,-16.55497,-14.43583,-12.19731,0.142667381,20.73741265,37.80529669
361,0.775347242,0.221710805,0.223863184,0.272609105,0.115100865,1.52E-05,1.51E-05,1.53E-05,-4.366733333,-4.429973333,-4.452426667,-11.09421513,0.53099424,0.126021385,0.109109777,0.239023137,0.715587867,0.211022095,0.152302793,16.42088784,33.47909083,16.26858505,17.05820299,-16.9462,-12.87731,-11.00761,0.150377361,16.21329276,33.05584365
362,0.81517215,0.317909631,0.320965631,0.343579618,0.088067271,1.01E-05,1.01E-05,1.01E-05,-3.8308,-3.93654,-3.99479,-11.50297513,0.598505068,0.132319293,0.078558162,0.215337133,0.757794927,0.019878423,0.101254099,20.83529271,46.5591336,20.73403861,25.72384089,-14.59986,-12.93833,-11.16649,0.078627568,16.1793785,36.1548962
363,0.890949023,0.154257495,0.114279409,0.55116872,0.059676569,4.14E-06,4.15E-06,4.14E-06,-1.717916667,-1.74559,-1.754606667,-12.39481477,0.895607278,0.137410201,0.17977436,0.388372619,0.492485946,0.58622521,0.042213366,13.66014704,58.40173161,13.61793368,44.74158457,-7.65774,-8.25435,-10.06316,0.023434034,7.583198877,32.42073048
364,0.762400551,0.083631066,0.055920624,0.443854424,0.120676641,8.34E-06,8.39E-06,8.39E-06,-3.27045,-3.178833333,-3.243186667,-11.69085667,0.69246885,0.069756607,0.065228523,0.401973786,0.569261419,0.156887691,0.084165478,21.40175574,46.44016011,21.31759026,25.03840437,-12.77293,-13.37729,-16.22029,0.086761175,22.06179438,47.87239308
365,0.760475146,0.28644054,0.289441206,0.180163774,0.123688129,2.02E-06,2.02E-06,2.02E-06,-2.083763333,-2.06543,-2.161116667,-13.11241305,0.846020906,0.139520461,0.435982439,0.165976665,0.835134073,0,0.020899987,6.432051961,22.92490059,6.411151973,16.49284862,-8.82151,-9.33247,-10.02349,0.022035387,6.781475749,24.17030496
367,0.713346976,0.05916112,0.050065229,0.40093198,0.138621488,1.45E-05,1.46E-05,1.47E-05,-5.215606667,-5.133353333,-5.255903333,-11.13448903,0.424042711,0.136044731,0.156540443,0.336706228,0.597492939,0.336492213,0.143953388,18.02783219,48.98714623,17.8838788,30.95931404,-17.00147,-11.12176,-11.40427,0.168538149,21.1066756,57.35330756
368,0.733165373,0.261611812,0.264323929,0.174510905,0.130600333,2.77E-06,2.76E-06,2.75E-06,-2.838526667,-2.83074,-2.849163333,-12.80027988,0.745770958,0.297561411,0.257449309,0.140405668,0.785726099,0.371185158,0.027426587,7.851899266,24.02396897,7.824472678,16.17206971,-10.59565,-10.54467,-10.53655,0.030394967,8.701710559,26.62408385
369,0.716954345,0.249489673,0.252485477,0.1662522,0.136941259,2.72E-06,2.71E-06,2.70E-06,-2.796506667,-2.799563333,-2.853563333,-12.81856192,0.748894367,0.283887946,0.260074074,0.14324682,0.778309382,0.332910506,0.027225936,7.920075847,23.88989279,7.892849911,15.96981694,-10.55021,-10.96308,-10.87489,0.03151891,9.168909972,27.65684073
370,0.651988512,0.147769854,0.148801434,0.241259715,0.157354751,3.31E-06,3.30E-06,3.31E-06,-2.892056667,-2.824496667,-2.785766667,-12.61856237,0.746502361,0.124928206,0.201226306,0.118474635,0.821429305,0.316082023,0.033183501,8.808966082,21.61070763,8.775782581,12.80174154,-12.07383,-12.64952,-12.82873,0.043698477,11.60029496,28.45857057
371,0.608500908,0.105264827,0.105505061,0.190860963,0.178057759,7.50E-06,7.52E-06,7.53E-06,-4.46734,-4.36566,-4.592056667,-11.79794442,0.523007218,0.12841649,0.2356305,0.094322166,0.875134315,0.175191012,0.074356146,9.587159756,18.55320951,9.512803609,8.966049752,-17.263,-14.2173,-13.42672,0.109922582,14.17294216,27.4276816
372,0.623428333,0.040300686,0.03533144,0.257082726,0.169984904,1.34E-05,1.35E-05,1.34E-05,-4.448973333,-4.57978,-4.461376667,-11.22025585,0.52005285,0.118373342,0.13499151,0.192146968,0.782824855,0.145644655,0.134785793,14.60782813,23.98530421,14.47304233,9.37747608,-17.00395,-15.17598,-17.8129,0.190771701,20.6754745,33.94806819
373,0.547518673,0.111676498,0.113411399,0.140907759,0.213148698,3.30E-06,3.30E-06,3.33E-06,-3.762633333,-3.91857,-3.78415,-12.61856237,0.611978903,0.148303419,0.265434309,0.026348931,0.980106214,0,0.033594319,8.405044581,17.93127442,8.371450262,9.52622984,-14.68652,-14.52342,-15.84774,0.058856614,14.72547966,31.41525476
374,0.813235679,0.250764903,0.253489504,0.298617516,0.087415859,4.68E-06,4.69E-06,4.69E-06,-2.581676667,-2.60716,-2.631453333,-12.27007798,0.777466925,0.13354234,0.142178633,0.20694342,0.667997463,0.459453221,0.04658664,13.19016018,41.7974239,13.14357354,28.60726372,-11.1191,-10.62183,-10.70476,0.035939595,10.17564295,32.24492015
375,0.660066362,0.222213345,0.224148028,0.159426809,0.154661214,1.85E-06,1.86E-06,1.87E-06,-2.33438,-2.364616667,-2.328173333,-13.19493407,0.81347504,0.141546471,0.317017867,0.055698928,0.900690048,0.225775925,0.018860009,4.871259515,15.81457126,4.852399505,10.94331175,-10.88701,-10.24644,-10.61478,0.024440085,6.312510009,20.49359905
376,0.695365461,0.220913688,0.222900931,0.184677799,0.137843413,1.95E-06,1.96E-06,1.96E-06,-1.997813333,-2.007776667,-2.012626667,-13.14256608,0.859282116,0.14042728,0.338371987,0.070333594,0.898799718,0.177502454,0.019814032,6.030823347,19.55626623,6.011009315,13.52544289,-9.87633,-10.27258,-10.65439,0.0230777,7.02419034,22.77747638
377,0.652829494,0.223043741,0.224982731,0.160541735,0.154477681,1.78E-06,1.77E-06,1.77E-06,-2.345513333,-2.42842,-2.36066,-13.23889719,0.808597957,0.142658092,0.343934365,0.055179114,0.906281527,0.211424331,0.017482974,4.693672433,15.14028388,4.676189458,10.44661144,-10.84466,-10.02648,-10.22498,0.022630606,6.075662632,19.59814161
378,0.687774495,0.222765411,0.224760715,0.17892714,0.139306505,2.08E-06,2.09E-06,2.07E-06,-2.03232,-2.057986667,-2.063133333,-13.08314266,0.853142897,0.138095525,0.285120685,0.066002753,0.910868515,0.136607976,0.021381197,6.193605513,20.02630661,6.172224316,13.83270109,-9.96056,-10.4394,-10.73499,0.025146958,7.284453469,23.55343723
379,0.650195893,0.221055767,0.223079279,0.156052701,0.157895009,1.76E-06,1.76E-06,1.76E-06,-2.267946667,-2.269523333,-2.25924,-13.25019675,0.82393806,0.143680868,0.384064901,0.051317844,0.918495386,0.17484762,0.017744188,4.659240132,15.31738647,4.641495944,10.65814634,-10.67997,-10.10712,-10.61246,0.023441613,6.155260633,20.23559706
380,0.651789332,0.116967791,0.120669068,0.191354317,0.166153981,2.98E-06,2.99E-06,3.00E-06,-3.099083333,-3.092503333,-3.066826667,-12.72023717,0.712175279,0.226157983,0.147718671,0.10157017,0.826223246,0.374670414,0.029310799,7.620560635,19.34164586,7.591249837,11.72108523,-12.06775,-12.16459,-12.00751,0.040609941,10.5582423,26.79773748
381,0.68020566,0.141884813,0.141642351,0.195341309,0.155764995,3.27E-06,3.28E-06,3.26E-06,-2.91095,-2.937903333,-2.937003333,-12.63072057,0.73362963,0.131937515,0.220656877,0.088912511,0.882038215,0.168200338,0.033003294,8.740868213,24.18150609,8.707864919,15.44063787,-11.89341,-11.81,-12.50338,0.043052003,11.40225235,31.54419308
382,0.694391693,0.151377385,0.155390048,0.209917925,0.140805786,3.76E-06,3.77E-06,3.75E-06,-2.874576667,-2.917783333,-2.917956667,-12.4910916,0.73705919,0.129490838,0.105245507,0.119599465,0.833404059,0.253254105,0.037423089,10.18163622,27.68710296,10.14421313,17.50546674,-11.75173,-11.91811,-12.49052,0.04445178,12.09392031,32.88721081
383,0.741741173,0.065323706,0.060428331,0.532022605,0.117667739,1.12E-05,1.12E-05,1.12E-05,-3.426193333,-3.555206667,-3.4273,-11.39959678,0.659951587,0.07529756,0.095471928,0.325429563,0.633983215,0.215990439,0.113354766,23.21454234,44.96182187,23.10118758,21.74727953,-13.67457,-14.12615,-16.77893,0.11419082,23.38576244,45.2934402
384,0.772514462,0.189057132,0.189869519,0.268590596,0.105676073,3.15E-06,3.14E-06,3.15E-06,-2.45388,-2.436243333,-2.454743333,-12.66810811,0.799051424,0.130615723,0.32933015,0.11531621,0.841457199,0.235319478,0.031667924,9.431605285,30.62399729,9.399937361,21.19239201,-9.99907,-10.37989,-10.62866,0.028940014,8.619156246,27.98601188
385,0.764436612,0.214910436,0.217377724,0.239858979,0.110344525,3.48E-06,3.47E-06,3.47E-06,-2.64874,-2.655496667,-2.60636,-12.57135596,0.773366949,0.130015232,0.23870207,0.051640691,0.917435726,0.17836923,0.034982061,10.01006902,30.81469201,9.975086956,20.80462299,-10.71385,-10.59995,-10.8916,0.033242252,9.512224976,29.28214405
