No,VF,LCD,PLD,ASA,Density,Henry_0.1,Henry_30,Henry_100,Min(Ef)_0.1,Min(Ef)_30,Min(Ef)_100,Henry_ave,Min(Ef)_ave,Fe,Voro_H,V<12,"V=[12,16]",V>16,Adsorption_0.1bar,Adsorption_30bar,Adsorption_100bar,Work_12,Work_23,Enthalpy_0.1bar,Enthalpy_30bar,Enthalpy_100bar,Adsorption_0.1bar(g/L),Adsorption_30bar(g/L),Adsorption_100bar(g/L)
1,0.47725,6.0027,5.74816,837.66699,0.97003,4.10E-06,4.10E-06,4.09E-06,-4.141883333,-4.13526,-4.264846667,-12.40452358,-4.180663333,20.9539,443.7006936,0.06351706,0.865354331,0.071128609,0.040747091,6.221971354,8.980788348,6.181224264,2.758816994,-15.97616,-17.98034,-19.40224,0.079679473,12.16684147,17.56160899
2,0.76503,19.719,19.51272,2413.69995,0.4577,2.88E-06,2.89E-06,2.88E-06,-2.084456667,-2.11634,-2.090793333,-12.75772026,-2.097196667,-3.09876,205.5833431,0.191454396,0.759244043,0.049301561,0.028855155,9.134331266,29.71788425,9.105476111,20.58355299,-9.57784,-10.4463,-10.63393,0.026623736,8.427957682,27.41974903
3,0.74762,16.86472,16.31454,2502.93994,0.48611,3.28E-06,3.25E-06,3.26E-06,-2.70347,-2.70267,-2.75961,-12.63378336,-2.721916667,-3.14845,113.2053656,0.174615002,0.769249876,0.056135122,0.032748076,9.676272286,29.40823422,9.64352421,19.73196193,-10.75035,-10.97955,-11.20269,0.032091131,9.482160718,28.81828818
4,0.70369,13.63704,13.20257,2262.16992,0.56827,2.95E-06,2.95E-06,2.95E-06,-2.7749,-2.701653333,-2.593043333,-12.73370539,-2.689865556,-3.27493,311.8469121,0.146931326,0.788044718,0.065023956,0.029400292,8.919011573,26.08968549,8.889611281,17.17067392,-10.95781,-11.42393,-12.35217,0.03367992,10.21729971,29.8874078
5,0.55906,8.24978,7.29541,1463.32996,0.82722,5.38E-06,5.39E-06,5.37E-06,-3.27767,-3.32798,-3.305146667,-12.13282218,-3.303598889,-8.42476,119.7607986,0.084057971,0.867494824,0.048447205,0.05434969,10.64231884,16.89163004,10.58796915,6.249311204,-14.45897,-16.07238,-18.56752,0.090632252,17.74687818,28.16808114
6,0.61788,12.33636,11.95867,1192.13,0.97119,1.88E-06,1.87E-06,1.87E-06,-2.7367,-2.70993,-2.715316667,-13.18957213,-2.720648889,13.9018,646.063029,0.151563328,0.848436672,0,0.018726877,6.139241354,16.89297849,6.120514478,10.75373714,-11.1788,-12.81338,-14.60005,0.036663527,12.01942205,33.07311547
7,0.54992,9.9715,9.76591,1374.06995,0.83347,4.75E-06,4.77E-06,4.76E-06,-3.375106667,-3.33391,-3.389853333,-12.25526289,-3.36629,-4.70579,133.1854619,0.102052135,0.811517841,0.086430024,0.047726454,11.00431465,17.9001066,10.9565882,6.895791946,-13.62497,-15.92016,-18.45573,0.080188819,18.48917991,30.07532062
9,0.83921,16.46047,13.64478,5816.83984,0.33156,5.74E-06,5.74E-06,5.77E-06,-2.792736667,-2.778266667,-2.87181,-12.0663107,-2.814271111,-7.25891,-51.67598444,0.507979321,0.450775455,0.040008991,0.058255417,18.45601694,63.65763562,18.39776152,45.20161868,-9.84816,-10.47239,-12.69036,0.038937057,12.33572807,42.54781978
10,0.83789,11.50422,7.64416,7795.7002,0.30788,4.73E-06,4.73E-06,4.74E-06,-1.8648,-1.81835,-1.94396,-12.26158536,-1.875703333,-7.42736,116.3352909,0.697307335,0.254410399,0.048282266,0.046135488,17.33534168,72.52337561,17.2892062,55.18803393,-8.03273,-9.17745,-13.89151,0.028633951,10.75916481,45.0115703
11,0.75824,6.32614,5.7532,7445.02002,0.46182,7.82E-06,7.82E-06,7.83E-06,-2.75878,-2.760596667,-2.779253333,-11.75754805,-2.76621,-8.65729,-8.155906362,0.402266289,0.553352219,0.044381492,0.079586846,25.98832234,49.37718929,25.9087355,23.38886695,-10.96183,-14.13418,-17.31152,0.074093261,24.19444465,45.96886469
12,0.67864,7.67734,4.72002,2326.67993,0.61576,1.50E-05,1.50E-05,1.50E-05,-4.742073333,-4.73751,-4.774013333,-11.10746036,-4.751198889,-5.90316,-27.28213836,0.217647059,0.732352941,0.05,0.148715235,17.74021795,31.05538959,17.59150272,13.31517164,-17.52381,-16.36384,-18.77326,0.184599964,22.02090183,38.54900133
13,0.59478,5.87881,5.64925,1367.06006,0.7697,6.39E-06,6.40E-06,6.40E-06,-3.4974,-3.465423333,-3.43092,-11.96077629,-3.464581111,-5.37674,169.7023482,0.164345404,0.792943361,0.042711235,0.064239637,11.98221159,18.45703513,11.91797195,6.474823541,-14.54538,-17.71463,-18.82947,0.099675688,18.59187313,28.63835719
14,0.87184,14.32155,12.10114,5205.54004,0.317,7.61E-06,7.60E-06,7.61E-06,-2.693273333,-2.746993333,-2.70437,-11.78736231,-2.714878889,-7.63774,-49.08397076,0.666134185,0.274227902,0.059637913,0.07720167,24.55096299,81.8381322,24.47376132,57.28716921,-10.50022,-10.90647,-14.06029,0.049334489,15.6888991,52.2973457
15,0.71748,7.53693,6.98122,3176.15991,0.50351,8.34E-06,8.36E-06,8.35E-06,-3.365423333,-3.336266667,-3.327016667,-11.69324902,-3.342902222,-7.48527,-91.93136107,0.342243187,0.642382949,0.015373864,0.084033006,19.91771358,38.77675217,19.83368057,18.85903859,-13.4139,-14.44024,-16.84682,0.085294824,20.21679276,39.35901375
16,0.57458,7.85886,7.73396,1465.04004,0.72294,4.38E-06,4.41E-06,4.44E-06,-4.73224,-4.9355,-4.82917,-12.33163587,-4.832303333,1.35301,499.5478128,0.103221289,0.895098039,0.001680672,0.04392431,8.994815492,17.07080473,8.950891182,8.07598924,-17.41164,-14.71071,-17.62153,0.064013545,13.10868689,24.87831288
17,0.61103,10.00281,9.94781,1770.72998,0.66521,3.47E-06,3.52E-06,3.43E-06,-4.546303333,-4.537113333,-4.412333333,-12.57135596,-4.498583333,2.00226,525.2776495,0.133916555,0.86473755,0.001345895,0.035163049,8.537708285,20.36414061,8.502545236,11.82643233,-15.40531,-13.20818,-16.3502,0.04715307,11.44892624,27.30797726
18,0.60387,7.06143,6.35265,1937.55005,0.76611,5.43E-06,5.42E-06,5.42E-06,-3.359936667,-3.350746667,-3.35671,-12.12357142,-3.355797778,-6.28096,109.9269722,0.166340253,0.791095443,0.042564303,0.054733268,12.82099302,20.46834235,12.76625975,7.64734933,-14.21291,-16.46458,-18.76946,0.084529283,19.80055991,31.61101782
19,0.83932,16.30857,13.66038,6104.91992,0.31175,6.13E-06,6.13E-06,6.15E-06,-2.769173333,-2.812716667,-2.82737,-12.00068582,-2.803086667,-7.13935,3.968213285,0.478062868,0.465511496,0.052204821,0.060290129,19.4380968,66.95412374,19.37780667,47.51602694,-9.8917,-10.35528,-12.57841,0.037889367,12.2158834,42.07735857
20,0.8534,13.46817,12.29168,7309.81006,0.27981,5.54E-06,5.54E-06,5.54E-06,-2.178953333,-2.220806667,-2.278773333,-12.10351606,-2.226177778,-4.07644,-52.75215555,0.816984559,0.174386921,0.008174387,0.055118045,19.71323567,81.29112066,19.65811762,61.57788499,-8.16676,-9.34339,-13.27263,0.031090071,11.1195144,45.85334451
21,0.4734,5.96864,4.40763,439.423,0.95464,7.12E-06,7.05E-06,7.14E-06,-4.289003333,-4.28347,-4.431943333,-11.85541577,-4.334805556,-1.81289,401.7382681,0.057634526,0.884730948,0.057634526,0.069887936,7.271033021,10.36605892,7.201145085,3.095025898,-17.30257,-20.2023,-21.57581,0.134495117,13.99266448,19.94885514
22,0.70995,13.32286,12.85827,2523.90991,0.55993,3.98E-06,3.99E-06,4.00E-06,-2.857566667,-2.822266667,-2.82214,-12.43171933,-2.833991111,-2.23827,332.6574105,0.085430969,0.872107806,0.041698449,0.039522107,10.44916656,26.96701018,10.40964446,16.51784362,-11.83161,-12.09877,-11.60584,0.044610645,11.7945144,30.43905827
23,0.68602,17.19806,17.06829,1829.93005,0.66539,5.05E-06,5.05E-06,5.06E-06,-2.611533333,-2.61439,-2.544466667,-12.19612231,-2.59013,-5.11979,66.97026248,0.262941461,0.711175617,0.025157233,0.05099371,15.83015519,44.19028471,15.77916148,28.36012952,-10.68735,-11.74968,-11.83151,0.068400229,21.23372157,59.27447901
24,0.65955,16.34591,16.23343,1972.02002,0.61686,5.23E-06,5.24E-06,5.23E-06,-1.493343333,-1.3997,-1.42167,-12.16109928,-1.438237778,-3.19531,63.03272,0.492999097,0.406052394,0.062330623,0.052436221,17.49886202,82.01792325,17.4464258,64.51906123,-6.38188,-6.9197,-9.16108,0.065205266,21.7601103,101.9905783
25,0.71518,13.92338,13.56517,2207.56006,0.57798,6.14E-06,6.14E-06,6.14E-06,-1.597776667,-1.579473333,-1.529943333,-12.00068582,-1.569064444,-2.64461,27.49527568,0.638441662,0.289206917,0.054462334,0.060006463,20.63069431,96.55967797,20.57068785,75.92898366,-6.26349,-6.87955,-8.98767,0.06991583,24.03761256,112.5053812
26,0.64283,7.93723,6.30676,2449.46997,0.72341,6.55E-06,6.56E-06,6.56E-06,-1.39626,-1.400126667,-1.43605,-11.93451996,-1.410812222,-2.90642,15.23721511,0.604999178,0.293043907,0.048676205,0.066109812,21.98198373,103.7468139,21.91587392,81.7648302,-5.7525,-6.40889,-8.2877,0.096408451,32.05649725,151.2947828
27,0.70036,15.20734,15.00043,2146.33008,0.58391,3.51E-06,3.51E-06,3.51E-06,-2.821663333,-2.75664,-2.861146667,-12.55989452,-2.81315,-1.49985,444.1047672,0.126996198,0.825095057,0.047148289,0.035343319,9.622016972,26.36048974,9.586673653,16.73847277,-11.4279,-11.68441,-11.29435,0.041602355,11.32600392,31.02873453
28,0.70656,18.53359,18.07182,1962.89001,0.56986,2.69E-06,2.67E-06,2.69E-06,-2.36446,-2.357896667,-2.372123333,-12.82969376,-2.364826667,-3.21078,468.229688,0.145973154,0.803691275,0.05033557,0.026200133,8.160936064,25.40863634,8.134735931,17.24770028,-10.39939,-11.07338,-12.37227,0.03009791,9.375033436,29.18866333
29,0.6252,10.44935,9.97186,1846.77002,0.74957,3.40E-06,3.40E-06,3.40E-06,-2.863616667,-2.900643333,-2.88735,-12.59173513,-2.88387,9.77584,421.7070499,0.142857143,0.857142857,0,0.03392359,11.61038733,22.55579025,11.57646374,10.94540292,-11.77569,-14.51352,-17.51855,0.051260009,17.54379649,34.08277284
30,0.59067,9.76614,9.29842,1564.19995,0.83457,3.68E-06,3.71E-06,3.69E-06,-3.046116667,-3.087253333,-3.063373333,-12.5098841,-3.065581111,18.3426,-89.35213797,0.134328358,0.865671642,0,0.036564481,12.43942107,20.35801368,12.40285659,7.918592609,-12.47823,-16.24232,-18.92183,0.061515826,20.92799458,34.25017913
31,0.76208,29.29451,29.11056,1901.73999,0.48003,2.73E-06,2.71E-06,2.70E-06,-2.487433333,-2.55399,-2.59214,-12.81856192,-2.544521111,-2.65208,385.7353973,0.116564417,0.877300613,0,0.027077792,9.201227968,29.99807778,9.174150176,20.79684981,-9.78361,-11.03167,-10.70679,0.026202716,8.903870746,29.02862619
32,0.71935,32.25806,32.1037,1315.5,0.58829,9.87E-06,9.78E-06,9.67E-06,-5.434353333,-5.466293333,-5.42485,-11.53619409,-5.441832222,-0.0153954,88.32851536,0.091254753,0.904942966,0,0.097710367,7.690740538,22.57868311,7.593030171,14.88794257,-20.48422,-10.76221,-10.94768,0.115876878,9.120618748,26.77655805
33,0.78502,29.86297,29.68302,2073.33008,0.43188,2.25E-06,2.24E-06,2.24E-06,-1.739373333,-1.756,-1.80844,-13.00903469,-1.767937778,-2.38924,389.2031996,0.15908046,0.805517241,0.017471264,0.022535095,7.302320425,27.45310804,7.27978533,20.15078761,-8.13573,-8.95696,-9.9531,0.019619465,6.357533461,23.901177
34,0.75037,12.33825,12.07344,3341.40991,0.50069,8.56E-06,8.56E-06,8.54E-06,-3.683966667,-3.66322,-3.67019,-11.66957928,-3.672458889,-4.19418,-171.3332666,0.329545455,0.670454545,0,0.086573887,18.82334484,43.46588242,18.73677096,24.64253758,-14.5597,-13.43123,-14.54434,0.087381704,18.99898467,43.87146071
35,0.57709,10.5607,10.15971,1313.73999,0.94202,2.25E-06,2.24E-06,2.24E-06,-2.815693333,-2.856156667,-2.78294,-13.00903469,-2.818263333,21.8029,-32.89311181,0.134199134,0.865800866,0,0.022343558,7.609135278,16.01855566,7.58679172,8.409420382,-11.14497,-13.62408,-16.97199,0.042430401,14.4497424,30.41922563
36,0.82388,31.93576,31.68053,2453.84009,0.37058,3.13E-06,3.13E-06,3.13E-06,-2.364063333,-2.313426667,-2.394103333,-12.67447755,-2.357197778,-2.37269,643.7006554,0.148148148,0.823045267,0,0.032017413,9.863370488,34.18936371,9.831353075,24.32599322,-9.21986,-9.56755,-9.70801,0.023918442,7.368379736,25.54098673
37,0.55798,11.54437,11.36215,1136.53003,0.94256,2.22E-06,2.23E-06,2.22E-06,-2.824176667,-2.825803333,-2.82856,-13.01350897,-2.82618,20.8928,36.18812724,0.177377892,0.790059983,0.032562125,0.02215704,6.888629853,15.42048588,6.866472813,8.531856031,-11.40761,-13.23586,-16.65091,0.042100323,13.08900191,29.3002779
38,0.61757,13.02066,12.63556,1459.51001,0.89648,4.14E-06,4.14E-06,4.12E-06,-3.485643333,-3.446116667,-3.49044,-12.39723315,-3.474066667,1.08433,200.571209,0.049707602,0.950292398,0,0.041847244,9.420943948,19.50408062,9.379096704,10.08313668,-13.4886,-13.73931,-15.80764,0.075626176,17.02549318,35.24769848
39,0.77062,28.86514,28.67844,1962.54004,0.47582,2.94E-06,2.94E-06,2.92E-06,-2.4423,-2.42422,-2.4417,-12.74050813,-2.436073333,-3.06626,478.6432823,0.133986928,0.861111111,0,0.02848962,9.340484948,29.76627063,9.311995328,20.42578569,-9.7304,-10.63375,-10.62428,0.02732713,8.959356002,28.55168837
40,0.66147,16.89202,16.56776,1721.70996,0.63645,3.03E-06,3.02E-06,3.03E-06,-2.809553333,-2.84275,-2.903953333,-12.70694794,-2.852085556,-2.62042,538.4900219,0.114379085,0.885620915,0,0.030482414,9.60000313,25.97195628,9.569520717,16.37195315,-11.12033,-12.20904,-14.0832,0.039109145,12.31686955,33.32219719
41,0.69204,21.27537,21.08432,2041.90002,0.59472,3.49E-06,3.49E-06,3.48E-06,-3.11919,-3.155943333,-2.96374,-12.56560882,-3.079624444,-3.40097,147.551159,0.121286454,0.853638594,0.025074952,0.03479095,8.450783858,22.76484786,8.415992908,14.314064,-12.21602,-11.78653,-11.43914,0.041710319,10.13151085,27.29241536
